ZdAId;ZdAVersion;ZdACreated;ZdAChanged;ZdAName;ZdAXEpsg2154;ZdAYEpsg2154;ZdCId;ZdAPostalRegion;ZdATown;ZdAType
480661;1237305-1237307;2021-02-24T09:52:37+01:00;2021-06-01T17:19:15+02:00;gif sur yvette - pre lambesc;637190;6845015;480662;91272;Gif-sur-Yvette;onstreetBus
421822;753337-753339;2016-03-07T21:13:00+01:00;2021-06-01T17:19:15+02:00;Fontaine Augère;649693;6844098;421823;91161;Chilly-Mazarin;onstreetBus
42830;1017462-729032;2014-12-29T00:00:00+01:00;2021-05-26T10:48:25+02:00;Meudon-la-Forêt;643074;6854000;69466;92048;Meudon;onstreetTram
53455;729891-729892;2014-12-29T00:00:00+01:00;2021-01-06T10:52:39+01:00;Parisud Espagne;666629;6838178;62461;77251;Lieusaint;onstreetBus
53477;53477-62428;2014-12-29T15:31:51+01:00;2021-01-06T10:52:39+01:00;Busteni;669072;6836945;62428;77296;Moissy-Cramayel;onstreetBus
53500;53500-1236006;2014-12-29T15:31:51+01:00;2021-01-06T10:52:39+01:00;Chanteloup Matisse;669190;6838049;62456;77296;Moissy-Cramayel;onstreetBus
53515;729967-729968;2014-12-29T00:00:00+01:00;2021-01-06T10:52:39+01:00;Mairie;667824;6831320;62229;77326;Nandy;onstreetBus
473251;1091457-1091465;2019-03-12T00:00:00+01:00;2020-09-03T15:33:38+02:00;Gare de Crépy-en-Valois;691754;6903540;411397;60176;Crépy-en-Valois;onstreetBus
479851;1207156-1158438;2020-08-26T00:00:00+02:00;2020-08-26T12:01:22+02:00;Aéroport CDG 1 (Terminal 3) - CDGVAL;667879;6878985;73596;93073;Tremblay-en-France;onstreetBus
58958;58958-74081;2014-12-29T15:31:51+01:00;2019-10-23T11:37:37+02:00;Aéroport CDG - Terminal PW (Résa Parking Eco);671334;6878696;74081;77291;Le Mesnil-Amelot;onstreetBus
58957;58957-74080;2014-12-29T15:31:51+01:00;2019-10-23T11:37:37+02:00;Aéroport CDG - Terminal 2G;670958;6878519;74080;77294;Mitry-Mory;onstreetBus
412576;480705-480707;2015-02-13T17:41:34+01:00;2019-10-23T11:33:04+02:00;Marie Curie;644110;6787860;412577;45252;Pithiviers;onstreetBus
58915;58915-74055;2014-12-29T15:31:51+01:00;2019-10-23T11:32:36+02:00;Maison des Associations;648175;6859425;74055;75115;Paris 15e;onstreetBus
56002;56002-68384;2014-12-29T15:31:51+01:00;2019-10-23T11:29:24+02:00;Magic Circus;685893;6863519;68384;77268;Magny-le-Hongre;onstreetBus
56381;56381-68315;2014-12-29T15:31:51+01:00;2019-10-23T11:29:24+02:00;Newport Bay Club;684491;6862803;68315;77132;Coupvray;onstreetBus
56004;56004-68406;2014-12-29T15:31:51+01:00;2019-10-23T11:29:23+02:00;Dream Castle;685786;6863877;68406;77268;Magny-le-Hongre;onstreetBus
43392;43392-68375;2014-12-29T15:31:51+01:00;2019-10-23T11:29:23+02:00;Campanile;686003;6863423;68375;77268;Magny-le-Hongre;onstreetBus
412607;480837-480839;2015-02-13T17:42:14+01:00;2019-10-23T11:28:55+02:00;Grande Rue;641602;6795929;412608;45170;Intville-la-Guétard;onstreetBus
412615;480869-480871;2015-02-13T17:42:27+01:00;2019-10-23T11:26:10+02:00;Collège Denis Poisson;644117;6785444;412616;45252;Pithiviers;onstreetBus
411449;1085531-1085532;2015-01-26T00:00:00+01:00;2019-04-24T10:43:09+02:00;Voves;597771;6798080;411450;28422;Les Villages Vovéens;railStation
411452;1085931-1085930;2015-01-26T00:00:00+01:00;2019-04-24T10:42:59+02:00;Sens;719866;6788686;411453;89387;Sens;railStation
47938;1098611-1098612;2014-12-29T00:00:00+01:00;2019-04-24T10:42:44+02:00;La Ferté-Gaucher;721865;6853665;73754;77182;La Ferté-Gaucher;railStation
411317;1087035-1087036;2015-01-26T00:00:00+01:00;2019-04-24T10:42:27+02:00;Beauvais;633841;6925581;411318;60057;Beauvais;railStation
473539;1098776-1098765;2019-03-15T00:00:00+01:00;2019-03-21T10:13:24+01:00;Gare de Saint-Mammès;686347;6809070;61423;77419;Saint-Mammès;onstreetBus
51038;51038-62663;2014-12-29T15:31:51+01:00;2024-07-17T13:14:34+02:00;Meuniers;650763;6843212;62663;91589;Savigny-sur-Orge;onstreetBus
53220;53220-69947;2014-12-29T15:31:51+01:00;2024-07-17T13:12:38+02:00;Mésanges;657057;6852877;69947;94022;Choisy-le-Roi;onstreetBus
45188;45188-71338;2014-12-29T15:31:51+01:00;2024-07-17T12:46:16+02:00;Magenta - Saint-Martin;652954;6864022;71338;75110;Paris 10e;onstreetBus
50517;50517-877299;2014-12-29T15:31:51+01:00;2024-07-17T12:42:07+02:00;Lycée Eugène Delacroix;660313;6869454;72586;93029;Drancy;onstreetBus
45566;45566-657815;2014-12-29T15:31:51+01:00;2024-07-17T12:34:53+02:00;Saules - Cortot / Les Vignes;651592;6865529;71473;75118;Paris 18e;onstreetBus
45569;45569-71493;2014-12-29T15:31:51+01:00;2024-07-17T12:09:28+02:00;Lamarck - Mont Cenis;651805;6865653;71493;75118;Paris 18e;onstreetBus
54924;1592478-1592479;2014-12-29T15:31:51+01:00;2024-07-15T15:33:51+02:00;Saint-Côme;599943;6853068;63602;78263;Gambais;onstreetBus
46673;46673-1325695;2014-12-29T15:31:51+01:00;2024-07-08T09:14:07+02:00;Ile Saint Germain;644899;6858380;70652;92040;Issy-les-Moulineaux;onstreetBus
57906;57906-894237;2014-12-29T15:31:51+01:00;2024-07-05T14:16:06+02:00;La Batterie;630974;6854224;63779;78297;Guyancourt;onstreetBus
413126;533037-69606;2015-02-20T02:18:44+01:00;2024-07-05T11:28:04+02:00;Caroline Aigle;653653;6848767;69606;91479;Paray-Vieille-Poste;onstreetBus
462834;1016910-69577;2019-01-10T00:00:00+01:00;2024-07-05T11:28:04+02:00;Coeur d'Orly;653773;6848293;69577;94054;Orly;onstreetBus
42934;42934-69910;2014-12-29T15:31:51+01:00;2024-07-05T11:28:04+02:00;Eglise;652607;6852528;69910;94021;Chevilly-Larue;onstreetBus
473207;1306258-71135;2019-03-11T00:00:00+01:00;2024-07-02T16:27:14+02:00;Cité de la Mode et du Design;653704;6860229;71135;75113;Paris 13e;onstreetBus
48533;48533-60392;2014-12-29T15:31:51+01:00;2024-06-28T13:41:04+02:00;Place de la Commune;658733;6835880;60392;91228;Evry-Courcouronnes;onstreetBus
45586;45586-71537;2014-12-29T15:31:51+01:00;2024-05-07T12:24:11+02:00;Tristan Tzara;653510;6866218;71537;75118;Paris 18e;onstreetBus
45527;45527-1209767;2014-12-29T15:31:51+01:00;2024-05-07T10:12:31+02:00;Poteau - Belliard;651482;6866494;479934;75118;Paris 18e;onstreetBus
45674;45674-1337947;2014-12-29T15:31:51+01:00;2024-05-06T15:25:23+02:00;Petits Champs - Danielle Casanova;651108;6863337;482792;75102;Paris 2e;onstreetBus
45347;45347-71119;2014-12-29T15:31:51+01:00;2024-05-03T17:33:15+02:00;Cauchy;646965;6860553;71119;75115;Paris 15e;onstreetBus
45326;45326-1209776;2014-12-29T15:31:51+01:00;2024-05-03T17:33:15+02:00;Chauvelot;648884;6858950;479937;75115;Paris 15e;onstreetBus
473634;1100994-741536;2019-03-19T00:00:00+01:00;2024-05-03T17:33:15+02:00;Monceau;649318;6864705;73671;75108;Paris 8e;onstreetBus
487011;1568701-1568702;2023-04-20T10:04:40+02:00;2024-05-03T12:03:19+02:00;Nanterre-La-Folie;643296;6866675;488087;92050;Nanterre;railStation
46166;1569330-1569332;2014-12-29T15:31:51+01:00;2024-04-30T07:46:03+02:00;Jean Charcot;662702;6870621;72660;93005;Aulnay-sous-Bois;onstreetBus
48237;48237-60575;2014-12-29T15:31:51+01:00;2024-04-24T12:45:21+02:00;Le Fromage Mou;644898;6837983;60575;91363;Marcoussis;onstreetBus
491460;1567978-60387;2024-04-18T12:36:43+02:00;2024-04-18T12:37:36+02:00;Jean Monnet;657179;6836015;60387;91228;Evry-Courcouronnes;onstreetBus
46690;46690-1567855;2014-12-29T15:31:51+01:00;2024-04-16T16:24:34+02:00;Les Arcades;639084;6856297;491454;78686;Viroflay;onstreetBus
491197;1561208-1564351;2024-03-21T12:27:02+01:00;2024-04-15T15:44:45+02:00;Lycée;651688;6881319;491320;95199;Domont;onstreetBus
491416;1566365-1274424;2024-04-11T08:06:49+02:00;2024-04-15T12:21:42+02:00;Thomery;682550;6810776;61480;77186;Fontainebleau;onstreetBus
45024;1567354-1087802;2014-12-29T15:31:51+01:00;2024-04-12T14:30:01+02:00;Victor Hugo / Boissy-l'Aillerie;628974;6886546;67056;95078;Boissy-l'Aillerie;onstreetBus
46007;1375630-1375629;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;La Croix de Berny;648855;6851515;69813;92002;Antony;railStation
58874;1085302-1085300;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Bussy-Saint-Georges;678741;6859668;68105;77058;Bussy-Saint-Georges;railStation
44199;1105643-1105642;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Noisiel;671866;6860453;68153;77337;Noisiel;railStation
43172;1105608-1105629;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Neuilly-Plaisance;664381;6861496;73190;93049;Neuilly-Plaisance;railStation
43152;1105578-1105587;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Lognes;673064;6859974;68123;77258;Lognes;railStation
43101;1105536-1105537;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Bry-sur-Marne;665189;6860670;73166;94015;Bry-sur-Marne;railStation
43213;999512-1549391;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Val d'Europe;683301;6861669;68266;77111;Chessy;railStation
43207;1105773-1105774;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Torcy;674690;6860017;68129;77468;Torcy;railStation
44500;44500-71106;2014-12-29T15:31:51+01:00;2024-04-11T08:09:37+02:00;Port Royal;651348;6860205;71106;75105;Paris 5e;railStation
43237;1105837-1105838;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Le Vésinet - Le Pecq;635640;6866796;64582;78650;Le Vésinet;railStation
44801;1365030-1365031;2014-12-29T00:00:00+01:00;2024-04-11T08:09:37+02:00;Saint-Maur - Créteil;661288;6856365;70393;94068;Saint-Maur-des-Fossés;railStation
43833;43833-71161;2014-12-29T15:31:51+01:00;2024-04-11T08:09:37+02:00;Luxembourg;651549;6860800;71161;75105;Paris 5e;railStation
42205;855603-855604;2014-12-29T00:00:00+01:00;2024-04-10T09:35:45+02:00;Anizan Cavillon - Hôtel de ville;657890;6870627;72661;93013;Le Bourget;onstreetBus
473776;1102710-71001;2019-03-19T00:00:00+01:00;2024-04-10T09:35:45+02:00;Italie - Tolbiac;652791;6858625;71001;75113;Paris 13e;onstreetBus
45819;1138449-1138450;2014-12-29T00:00:00+01:00;2024-04-08T16:26:55+02:00;Stade / La justice;663107;6829241;412712;91179;Le Coudray-Montceaux;onstreetBus
43327;43327-63740;2014-12-29T15:31:51+01:00;2024-04-08T16:26:55+02:00;Groupe Scolaire Pasteur;629143;6854058;63740;78423;Montigny-le-Bretonneux;onstreetBus
43575;43575-63548;2014-12-29T15:31:51+01:00;2024-04-08T16:26:55+02:00;La Petite Villedieu;623627;6852376;63548;78208;Élancourt;onstreetBus
47293;47293-1327532;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;La Gendarmerie;679460;6864123;68430;77243;Lagny-sur-Marne;onstreetBus
58304;58304-68238;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Centre de Radiologie;682534;6861420;68238;77307;Montévrain;onstreetBus
58301;58301-68298;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Buffard;682530;6862590;68298;77307;Montévrain;onstreetBus
43505;43505-68251;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;L'Orme Rond;686536;6861533;68251;77018;Bailly-Romainvilliers;onstreetBus
42427;1427166-1427165;2014-12-29T00:00:00+01:00;2024-04-08T15:03:06+02:00;CAMSP;684494;6864388;68470;77132;Coupvray;onstreetBus
55783;55783-68211;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Les Marmousets;684359;6861172;68211;77449;Serris;onstreetBus
55812;55812-68396;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Bicheret;681824;6863709;68396;77307;Montévrain;onstreetBus
55817;55817-68327;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Bois de Loselet;682463;6862982;68327;77307;Montévrain;onstreetBus
55979;55979-68302;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;La Boiserie;686661;6862521;68302;77268;Magny-le-Hongre;onstreetBus
55915;55915-68150;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Robert Thiboust;684957;6860380;68150;77449;Serris;onstreetBus
55945;55945-68261;2014-12-29T15:31:51+01:00;2024-04-08T15:03:06+02:00;Eugène Isabey;682641;6861727;68261;77307;Montévrain;onstreetBus
42883;1236583-1236584;2014-12-29T00:00:00+01:00;2024-04-08T15:03:06+02:00;École des Girandoles;686598;6860645;68171;77018;Bailly-Romainvilliers;onstreetBus
52795;52795-62703;2014-12-29T15:31:51+01:00;2024-04-05T15:54:18+02:00;Croisement;641889;6843555;62703;91661;Villebon-sur-Yvette;onstreetBus
43365;43365-71354;2014-12-29T15:31:51+01:00;2024-04-03T19:12:18+02:00;Hoche - Saint-Honoré;648769;6864294;71354;75108;Paris 8e;onstreetBus
488739;1564480-1564481;2023-11-23T07:04:44+01:00;2024-04-02T12:22:16+02:00;Pré de Paris;646997;6845554;490803;91136;Champlan;onstreetBus
491313;1564295-1564299;2024-04-02T09:55:48+02:00;2024-04-02T09:55:56+02:00;Centre Médical;648569;6882953;491314;95091;Bouffémont;onstreetBus
51011;51011-66518;2014-12-29T15:31:51+01:00;2024-04-02T09:43:50+02:00;Rue de la Libération n°20;654204;6880484;66518;95205;Écouen;onstreetBus
483734;1382171-1239327;2022-04-14T00:00:00+02:00;2024-03-29T12:02:12+01:00;Verdun - Marquès;653559;6857663;70549;94041;Ivry-sur-Seine;onstreetBus
45398;45398-71339;2014-12-29T15:31:51+01:00;2024-03-26T14:07:26+01:00;Alphand;647490;6864067;71339;75116;Paris 16e;onstreetBus
482532;1376134-1376135;2021-08-04T00:00:00+02:00;2024-03-26T14:05:41+01:00;Yvette;643274;6848012;482564;91477;Palaiseau;onstreetBus
50401;50401-70578;2014-12-29T15:31:51+01:00;2024-03-26T13:50:04+01:00;Jean-Jacques Rousseau;655413;6857677;70578;94041;Ivry-sur-Seine;onstreetBus
43842;43842-72521;2014-12-29T15:31:51+01:00;2024-03-26T13:35:37+01:00;Lycée Claude Nicolas Ledoux;662747;6868345;72521;93057;Les Pavillons-sous-Bois;onstreetBus
42621;42621-63108;2014-12-29T15:31:51+01:00;2024-03-26T13:18:10+01:00;Cimetière;654997;6845804;63108;91027;Athis-Mons;onstreetBus
46584;46584-71365;2014-12-29T15:31:51+01:00;2024-03-26T12:58:29+01:00;Hôpital - Pont de Puteaux;644412;6864563;71365;92062;Puteaux;onstreetBus
46344;828173-828174;2014-12-29T00:00:00+01:00;2024-03-25T10:29:37+01:00;Pierre Curie - Clinique de l'Estrée;653664;6873059;73906;93072;Stains;onstreetBus
51031;51031-69468;2014-12-29T15:31:51+01:00;2024-03-25T09:42:41+01:00;Le Lac;643403;6854274;69468;92048;Meudon;onstreetBus
45722;1327142-1327143;2014-12-29T00:00:00+01:00;2024-03-25T09:28:54+01:00;Camélias;657878;6855659;479895;94002;Alfortville;onstreetBus
45355;45355-1209842;2014-12-29T15:31:51+01:00;2024-03-25T09:27:56+01:00;Louis Armand;647000;6859358;479948;75115;Paris 15e;onstreetBus
51195;51195-62943;2014-12-29T15:31:51+01:00;2024-03-25T09:26:30+01:00;Cité Mozart;654910;6844829;62943;91027;Athis-Mons;onstreetBus
47427;47427-654702;2014-12-29T15:31:51+01:00;2024-03-25T09:25:49+01:00;Allée du Plateau;651034;6851668;415629;94034;Fresnes;onstreetBus
45651;45651-1351835;2014-12-29T15:31:51+01:00;2024-03-25T09:23:09+01:00;Orteaux - Maraichers;656429;6861937;71732;75120;Paris 20e;onstreetBus
44735;44735-72465;2014-12-29T15:31:51+01:00;2024-03-25T09:18:12+01:00;La Haie Coq;654048;6867492;72465;93001;Aubervilliers;onstreetBus
50514;50514-70843;2014-12-29T15:31:51+01:00;2024-03-25T09:12:28+01:00;Rue des Folies;640657;6864203;70843;92063;Rueil-Malmaison;onstreetBus
57260;57260-71746;2014-12-29T15:31:51+01:00;2024-03-25T09:07:05+01:00;Les Alouettes;662951;6862186;71746;93049;Neuilly-Plaisance;onstreetBus
57010;57010-62904;2014-12-29T15:31:51+01:00;2024-03-25T08:31:01+01:00;Mutualité;653561;6844605;62904;91027;Athis-Mons;onstreetBus
49782;1532452-1532453;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Entrepreneurs - Zone industrielle;672344;6872380;68892;77514;Villeparisis;onstreetBus
49780;49780-68859;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Rossignols Provence;671856;6871946;68859;77514;Villeparisis;onstreetBus
53144;53144-68869;2014-12-29T15:31:51+01:00;2024-03-22T10:53:21+01:00;Bretagne;671799;6872095;68869;77514;Villeparisis;onstreetBus
52456;52456-68288;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Dainville;690015;6862218;68288;77141;Coutevroult;onstreetBus
52633;52633-68877;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Perreuse;706533;6871914;68877;77440;Sammeron;onstreetBus
52758;52758-68911;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Stade;710033;6872340;68911;77183;La Ferté-sous-Jouarre;onstreetBus
49275;49275-67925;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Berthereau;706186;6856787;67925;77131;Coulommiers;onstreetBus
49309;1182312-1182313;2014-12-29T00:00:00+01:00;2024-03-20T13:25:45+01:00;Z.I. Boulevard de la Marne;706622;6855952;67893;77131;Coulommiers;onstreetBus
49409;49409-68007;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Belle Idée;703170;6858086;68007;77320;Mouroux;onstreetBus
49455;49455-67788;2014-12-29T15:31:51+01:00;2024-03-20T13:25:45+01:00;Mairie;702192;6853995;67788;77400;Saint-Augustin;onstreetBus
44472;44472-72478;2014-12-29T15:31:51+01:00;2024-03-19T08:58:47+01:00;Pont de Bondy - Anatole France;661146;6867516;72478;93008;Bobigny;onstreetBus
45618;1560613-1270572;2014-12-29T00:00:00+01:00;2024-03-19T08:47:48+01:00;Mouzaïa / Pré-Saint-Gervais;655882;6864618;71911;75119;Paris 19e;onstreetBus
416493;666491-1243998;2015-05-12T21:54:06+02:00;2024-03-18T14:20:06+01:00;Etang à l'eau;663320;6863505;416494;93064;Rosny-sous-Bois;onstreetBus
416515;666588-1301831;2015-05-12T21:54:32+02:00;2024-03-18T13:57:54+01:00;Barroy;662386;6864471;482353;93064;Rosny-sous-Bois;onstreetBus
42312;42312-71815;2014-12-29T15:31:51+01:00;2024-03-18T13:46:30+01:00;Belleville - Ménilmontant;654746;6863160;71815;75111;Paris 11e;onstreetBus
470756;1073610-66520;2019-03-07T18:00:45+01:00;2024-03-13T09:08:10+01:00;Vaucelles;643726;6880405;66520;95607;Taverny;onstreetBus
48646;1558654-1558655;2014-12-29T15:31:51+01:00;2024-03-11T18:04:55+01:00;Haut-Pré;634296;6852686;63561;78117;Buc;onstreetBus
48647;1558662-1558663;2014-12-29T00:00:00+01:00;2024-03-11T18:04:12+01:00;Château - Massotte;635662;6852668;63596;78117;Buc;onstreetBus
48714;1558672-1558677;2014-12-29T00:00:00+01:00;2024-03-11T17:59:01+01:00;Butte aux Buis / Jean Moulin;631495;6845915;63100;78575;Saint-Rémy-lès-Chevreuse;onstreetBus
490807;1534447-1541664;2024-01-26T12:31:04+01:00;2024-03-08T15:22:43+01:00;Usines Babcock;655422;6869521;490825;93027;La Courneuve;onstreetBus
45572;45572-1335672;2014-12-29T15:31:51+01:00;2024-03-08T10:41:21+01:00;Place de Torcy;653169;6865917;482775;75118;Paris 18e;onstreetBus
45585;45585-71522;2014-12-29T15:31:51+01:00;2024-03-08T10:40:54+01:00;Place Hebert;653333;6866096;71522;75118;Paris 18e;onstreetBus
46404;46404-69645;2014-12-29T15:31:51+01:00;2024-03-07T11:52:05+01:00;Les Solets;652580;6849441;69645;94065;Rungis;onstreetBus
54890;54890-60614;2014-12-29T15:31:51+01:00;2024-01-08T14:41:56+01:00;Château;623852;6838562;60614;78125;La Celle-les-Bordes;onstreetBus
54955;54955-62862;2014-12-29T15:31:51+01:00;2024-01-08T14:41:43+01:00;Champ de Foire;615808;6844677;62862;78486;Le Perray-en-Yvelines;onstreetBus
54876;54876-59693;2014-12-29T15:31:51+01:00;2024-01-08T14:41:11+01:00;Bréau;618271;6822705;59693;78071;Boinville-le-Gaillard;onstreetBus
55051;55051-59717;2014-12-29T15:31:51+01:00;2024-01-08T14:40:51+01:00;Boissière;620984;6823984;59717;78564;Saint-Martin-de-Bréthencourt;onstreetBus
54892;54892-60593;2014-12-29T15:31:51+01:00;2024-01-08T14:40:41+01:00;Bois des Gaulles;623152;6838296;60593;78125;La Celle-les-Bordes;onstreetBus
59057;59057-74144;2014-12-29T15:31:51+01:00;2024-01-08T14:39:54+01:00;Angennes;613368;6839530;74144;78517;Rambouillet;onstreetBus
51744;1113577-1113578;2014-12-29T00:00:00+01:00;2024-01-08T14:39:45+01:00;AFTRAL - CHEP;617570;6852817;424739;78623;Le Tremblay-sur-Mauldre;onstreetBus
57648;794284-794285;2014-12-29T00:00:00+01:00;2024-01-08T14:39:44+01:00;4 Routes;623376;6822247;59683;91175;Corbreuse;onstreetBus
44448;44448-73570;2014-12-29T15:31:51+01:00;2024-01-08T14:36:44+01:00;Plaine de France;663851;6875204;73570;93078;Villepinte;onstreetBus
49769;49769-73566;2014-12-29T15:31:51+01:00;2024-01-08T14:36:30+01:00;Tocqueville;667099;6874460;73566;93078;Villepinte;onstreetBus
43827;43827-72666;2014-12-29T15:31:51+01:00;2024-01-08T14:33:47+01:00;Pasteur;661579;6870735;72666;93007;Le Blanc-Mesnil;onstreetBus
57379;910717-910718;2014-12-29T00:00:00+01:00;2024-01-08T14:32:16+01:00;Marc Chagall / Des Nénuphars;663285;6872622;72759;93005;Aulnay-sous-Bois;onstreetBus
46234;46234-73501;2014-12-29T15:31:51+01:00;2024-01-08T14:31:42+01:00;Lilas;664224;6872344;73501;93005;Aulnay-sous-Bois;onstreetBus
43541;43541-72679;2014-12-29T15:31:51+01:00;2024-01-08T14:30:24+01:00;La Fontaine;661442;6871002;72679;93007;Le Blanc-Mesnil;onstreetBus
46260;1319576-1368771;2014-12-29T00:00:00+01:00;2024-01-08T14:24:31+01:00;351 Avenue du Bois de la Pie;664563;6876855;69129;95527;Roissy-en-France;onstreetBus
415653;655035-655028;2015-04-15T11:36:30+02:00;2024-01-08T14:24:17+01:00;Belle Etoile 165-170;663877;6875947;69097;95527;Roissy-en-France;onstreetBus
46246;46246-69086;2014-12-29T15:31:51+01:00;2024-01-08T14:22:38+01:00;123 Rue de la Belle Etoile;663629;6875747;69086;95527;Roissy-en-France;onstreetBus
46258;46258-1368771;2014-12-29T15:31:51+01:00;2024-01-08T14:21:58+01:00;372 rue de la belle Etoile;664677;6876722;69129;95527;Roissy-en-France;onstreetBus
420824;741444-60419;2015-12-10T21:12:53+01:00;2024-01-08T13:52:07+01:00;Sabatier;658113;6836213;60419;91228;Evry-Courcouronnes;onstreetBus
45743;45743-1333726;2014-12-29T15:31:51+01:00;2024-01-08T13:52:04+01:00;Rue Gambetta;656626;6839861;60815;91521;Ris-Orangis;onstreetBus
45854;45854-60520;2014-12-29T15:31:51+01:00;2024-01-08T13:51:40+01:00;Rossini;659036;6837369;60520;91228;Evry-Courcouronnes;onstreetBus
51339;51339-60541;2014-12-29T15:31:51+01:00;2024-01-08T13:49:33+01:00;Maurice Genevoix;657902;6837571;60541;91228;Evry-Courcouronnes;onstreetBus
52940;52940-60166;2014-12-29T15:31:51+01:00;2024-01-08T13:49:11+01:00;Maison de l'Enfance;657935;6833358;60166;91340;Lisses;onstreetBus
